13607;14;Муж на час;Нужен ремонт стиральной машины BOSCH
13609;61;Ремонт стиральных машин;Ремонт стиральной машины BOSCH
13621;4;Сантехник;**********
13623;14;Муж на час;Предположительно забилась канализационная труба. Не уходит вода с унитаза. Когда включаешь воду в раковине неподалеку, наполняется унитаз.
13631;14;Муж на час;Починить дверцы в шкафах, выдвижной ящик починить
13635;10;Электрик;Нужен  электрик
13637;10;Электрик;здравствуйте нам нужны услуги электрика в частный дом, во дворе посмотреть проводку и электро щит.
13647;10;Электрик;Мне нужно оценить работу по замене и проведению проводки на квартире.
13649;14;Муж на час;мелкий ремонт мебели
13651;10;Электрик;моргает свет
13653;10;Электрик;нужна для начала консультация по электричеству
13655;10;Электрик;Эл.монтаж склада
13657;10;Электрик;Полдома нет света
13659;14;Муж на час;Добрый день, мне нужен электрик с не просроченным разрешением по группе допуска по электробезопасности до 1000В
13661;14;Муж на час;повесить зеркало, полотенце сушитель на кафель в ванной комнате
13675;10;Электрик;повесить люстру
13687;10;Электрик;не работает споты
13689;10;Электрик;Уставить споты 12 шт
13691;10;Электрик;Проложить кабель в квартиру
13693;10;Электрик;Установить и подключить бойлер
13695;10;Электрик;Перенос розеток установка 2 клавишных выключателей
13697;10;Электрик;Монтаж штробление стен под розеток
13701;10;Электрик;установка новых розеток
13715;10;Электрик;Ремонт проводки осветительных приборов
13717;14;Муж на час;Перенос высоковольтной  розетки в другую комнату, установка розеток под бытовую технику на кухне
13719;10;Электрик;Провести диагностику проводки дома
13725;4;Сантехник;Течь имеется, надо поверить раковину
13733;4;Сантехник;Замена гофры раковины, есть ржавчина на батарее, посмотреть, отремонтировать
13739;14;Муж на час;Навесить замок, перенести сумки
13743;14;Муж на час;Течь и падение давления в автономной системе отопления (частн.дом)
13747;14;Муж на час;разборка мебели
13749;11;Маляр, штукатур;Нужно наклеить обои в квартире, поменять линолеум на балконе, протекает под ним пол, отделать ванну герметиком
13753;14;Муж на час;Поменять обои,линолеум на балконе, под ним промок пол, положить герметик на ванну
13757;14;Муж на час;Приклеить плинтус и зеркало в шкаф может жидкий гвоздь будет держать
13759;9;Уборка помещений;генеральная уборка
13763;14;Муж на час;установка картин 2 единиц
13767;11;Маляр, штукатур;Необходимо отштукатурить стену дома, около 30 кв.м.
13777;14;Муж на час;Отколота плитка у фасадной лестницы магазина. Необходим косметический ремонт, монтаж плитки на место
13785;14;Муж на час;Прикрутить 2 е  полки к стене
13787;4;Сантехник;Подтекает вода из крана
13789;4;Сантехник;Заменить смеситель в ванной
13791;4;Сантехник;Сливной бак унитаза течет
13795;14;Муж на час;Ремонт пластиковых окон, замена ручек, ремонт или замена ручки на входной двери (дерево), навеска дверцы шкафа и др.
13797;10;Электрик;Не работает половина вывески над магазином
13799;10;Электрик;В частном доме нужно провести электропроводку
13801;14;Муж на час;Снять смеситель
13803;14;Муж на час;Карнизы (уже с дырками) навесить на 4 окна. На потолке нет дырок. Инструментов, гвоздиков и лестницы нет у меня ничего (((. Потолок высота 2.5-2.8 наверное.
13805;14;Муж на час;вода не уходит из раковины
13809;4;Сантехник;Необходимо поменять местами раковину и стиральную машинку. А также, убрать биде.
13811;10;Электрик;Не работает настольный светильник, оторвались провода внутри.
13813;10;Электрик;Розетки сгорели
13815;10;Электрик;Замена патронов на люстре. Установка бра на стену.
13817;10;Электрик;Необходимо заменить две розетки и один выключатель
13819;14;Муж на час;Укладка плитки .
13825;48;Грузоперевозки;Мебель спального гарнитура разобранная, требуются ли грузчики: да
13827;14;Муж на час;Снять кафель в ванной комнате
13829;61;Ремонт стиральных машин;у нас неполадки с пылесосом LG, покупали в 2014 году, в этом году начал барахлить. Он работает, но спустя минут 15-20 отключается сам, потом через минут 30, снова работает.
13831;9;Уборка помещений;Уборка квартиры.
13837;10;Электрик;Добрый день, у нас перестал включаться свет в ванной комнате, заменили лампочку, но видимо дело в проводке.
13841;4;Сантехник;соединение трубы с батареей протекает
13845;14;Муж на час;Повесить приxожку
13847;14;Муж на час;Демонтаж  10 дюбелей из панельной стены
13849;14;Муж на час;починить раковину
13851;14;Муж на час;Закрутить болты в диване, починить выдвижной ящик в шкафу, повесить держатель  для туалетной бумаги и полотенца в ванной комнате.
13853;14;Муж на час;Замена ролики у душевой кабины
13855;15;Плотник;Нам нужно сделать решетку в беседке. Самую простую, деревянную, эта решетка будет боковыми стенками в беседке.
13857;61;Ремонт стиральных машин;не сливает воду
13859;9;Уборка помещений;П
13861;10;Электрик;Протянуть кабель от щитка в подъезде в квартиру, штрабление стен, монтаж развет коробки, установить 3 розетки от нового кабеля.
13863;4;Сантехник;Заменить сифон под кухонной раковиной и диагностика металлопластиковой канализации кухни.
13867;10;Электрик;Отключилось электричество, нужно выяснить причину и решить проблему
13869;4;Сантехник;Течь с трубы под раковиной в санузле, где соединение пластиковой трубы и краника.
13871;14;Муж на час;Течь с пластиковой трубы под раковиной в санузле, в месте где соединение трубы с краником
13885;4;Сантехник;Заменить унитаз
13887;14;Муж на час;Указанный надо повесить на стену.
13889;10;Электрик;Не знаю как описать :) Лампочки застряли. Не могу заменить
13891;9;Уборка помещений;Квартира после ремонта, 1 комнатная, помыть стекла, полы, мебель и тд, полная генуборка всей квартиры
13897;61;Ремонт стиральных машин;МАШИНА СТИРАЕТ ПЕРВЫЕ 12 МИНУТ, ПОТОМ ВСЕ. ДУМАЕТ И НЕ МОЖЕТ УЖЕ НИЧЕГО, РЕЖИМ ПОЛОСКАНИЯ И ОТЖИМА ВООБЩЕ НИКАК
13899;14;Муж на час;Устранить протечку в колодце. Похоже треснул сгон
13901;10;Электрик;Розетка
13903;48;Грузоперевозки;1 офисный стол, 1 офисное кресло, требуются ли грузчики: да
13905;48;Грузоперевозки;Стол, кресло, требуются ли грузчики: да
13907;10;Электрик;Установка люстр
13911;10;Электрик;Починка светодиодной люстры
13913;14;Муж на час;унитаз, засорился...
13915;4;Сантехник;засорился унитаз
13917;14;Муж на час;засорился унитаз
13919;14;Муж на час;"Лейка душевая протекает
Петля дверцы шкафа сломалась"
13923;14;Муж на час;Замена сердцевины наружной двери
13925;48;Грузоперевозки;Маленький диван ,шкаф, шкаф-кровать., требуются ли грузчики: да
13927;48;Грузоперевозки;Мебель стол, требуются ли грузчики: да
13929;14;Муж на час;Сантехника 10 точек и 2 батареи к котлу
13933;14;Муж на час;Установить душевую лейку и прикрепить к стене держатель душа (нужна дрель и шурупы)
13935;9;Уборка помещений;Уборка поддерживающая, 1-комнатная квартира. Отдельно помыть духовку, плиту, полки на кухне.
13937;14;Муж на час;Навесить телевизор, навесить дверцу шкафа, потолочный карниз, карниз в комнате, картины.
13939;14;Муж на час;....
13941;14;Муж на час;Врезать замки в двери (экошпон) - 2 шт
13943;4;Сантехник;свищ на трубе отопления
13945;4;Сантехник;Монтаж водопровода в сауне
13947;4;Сантехник;Замена труб горячой и холодной воды, замена радиатров
13949;4;Сантехник;Замена труб гор. и хол. воды, замена радиаторов
13953;10;Электрик;Поменять люстру на кухне, проверить люстру в коридоре
13955;4;Сантехник;Чистка канализации особняка и создание ревизионного окошка.
13957;4;Сантехник;Чистка канализации особняка, создание ревизионного окна.
13959;14;Муж на час;Надо поменять трубы канализация  (от кухни до ванной)
13963;4;Сантехник;Установить два чугунных радиатора по 10 секций
13965;10;Электрик;"Лампочки взорвались и застряли 
Нужна замена"
13967;4;Сантехник;Поменять трубы канализации между кухней и ванной
13969;14;Муж на час;Сделать откосы на вновь установленных оконных рам, гипсокартонный короб в кухне, штукатурка декоративная и закатка эмульсией. Объём и виды работ подробно на месте.
13971;14;Муж на час;Замена смесителя, установка полочки и светильника в ванной
13973;4;Сантехник;Бойлер, либо отключить, либо починить
13975;4;Сантехник;Проблема с канализацией
13977;48;Грузоперевозки;Детский кровать, требуются ли грузчики: нет
13979;61;Ремонт стиральных машин;Не сливает воду
13981;9;Уборка помещений;убрать 15 кв.м
13985;14;Муж на час;Застелить  ламинат
13989;10;Электрик;Навеска 3 люстр, фиксация 1 бра, ремонт 3 розеток, замена 1 автомата
13991;14;Муж на час;сделать деревянную решетку в беседке
13993;14;Муж на час;сделать деревянную решетку в беседке, время работы можно обсудить
13997;14;Муж на час;проверка! не принммать
13999;14;Муж на час;подтекает в туалете
14003;4;Сантехник;замена канализационно трубы
14007;14;Муж на час;Нужна консультация
14009;4;Сантехник;замена смесителя в душевой, смена фильтра
14011;61;Ремонт стиральных машин;Машинка шумит
14013;4;Сантехник;Здравствуйте! Мне нужен монтаж системы отопления от А до Я
14015;14;Муж на час;Нужно починить кровать
14021;4;Сантехник;Заменить смеситель
14023;10;Электрик;Перенести раетку на новое место
14025;10;Электрик;Перенести разетку
14027;14;Муж на час;Повесить 3 люстры
14029;14;Муж на час;Мелький ремонт кафеля.
14033;14;Муж на час;Заменить замок входная дверь. Навесить гардины
14035;28;Укладка кафельной плитки;разобрать и уложить каф. плитку 8 кв.м. на кухне
14037;10;Электрик;Квартира 13 демонтаж розеток, Квартира 43 замена розеток, проверить все розетки 
14039;14;Муж на час;Ремонт межкомнотной двери
14041;4;Сантехник;Проблема с горячей водой в ванной
14047;14;Муж на час;установить турник в проем.
14049;14;Муж на час;2кровати 1,5 - луторки, требуются ли грузчики: да
14053;14;Муж на час;Нужно произвести монтаж Турника
14055;14;Муж на час;Просверлить в стене семь отверстий для чепика на 8.
14057;28;Укладка кафельной плитки;Добрый день! Мне нужна услуга демонтаж плитки в туалете (для установки счетчика), буквально 1-2 плитки нужно аккуратно снять , так же (если это в вашей компетенции) сделать ручку на плитку, чтобы можно было открыть и закрыть в любое удобное время .
14067;10;Электрик;Провести балкон освищение и розетку
14073;11;Маляр, штукатур;Поменять лампу
14075;10;Электрик;После реконструкции надо вывести провода порядок
14077;4;Сантехник;ремонт смесителя на кухне
14079;10;Электрик;Нету света ванне
14083;14;Муж на час;Навесить 2 карниза. Стена- бетон
14085;14;Муж на час;Сломался кран на кухне
14087;14;Муж на час;Навестить 2 карниза.  Стена- бетон
14089;14;Муж на час;Навестить 2 карниза.  Стена - бетон
14091;4;Сантехник;поменять смеситель
14093;4;Сантехник;течь крана
14097;4;Сантехник;Добрый день, не работает слив
14099;14;Муж на час;Сделать кровать обрешодку кранштейны
14101;14;Муж на час;Кровать починить
14103;10;Электрик;Ремонт люстры,замена счетчика
14105;10;Электрик;Замена люстры
14107;10;Электрик;Замена счетчика. Ремонт печки
14109;10;Электрик;Монтаж в ванной көмектеседі үстіне розетки и плафона
14111;10;Электрик;Замена вилки. Үст бра 15 шт
14113;10;Электрик;Провести дополнительные розетки кухни
14115;10;Электрик;Установка люстры
14117;10;Электрик;Неработает выключатель
14119;4;Сантехник;Установка радиаторов отопления
14121;4;Сантехник;Бежит вода при после стирки, проблема слива
14123;14;Муж на час;Не работает замок
14125;14;Муж на час;Заменить замок на железной двери
14131;48;Грузоперевозки;Сумки с вещами, книги,посуда, требуются ли грузчики: да
14133;14;Муж на час;Поменять петлю на навесном шкафчика в кухне
14135;14;Муж на час;после установки кухонного гарнитура подключить фильтр воды воду газ
14137;14;Муж на час;после установки кухтгарнитура подключить мойку фильтр газ
14139;14;Муж на час;новый кух гарнитур,установить фильтр воды мойку газ
14141;61;Ремонт стиральных машин;Стиральная машина Кэнди. Не сливает воду.
14143;10;Электрик;Провести видео кабель на 8 камер
14145;16;Сборка и ремонт мебели;Разборка и сборка шкафов
14147;14;Муж на час;Разборка и сборка шкафов
14149;10;Электрик;Установить споты 6 шт
14151;10;Электрик;Установить эл.счетчик., повесить ЛЮСТРУ., заменить розетки.
14153;10;Электрик;установка накладной розетки без штробления
14155;10;Электрик;Установка розетки, необходимо штробить
14157;14;Муж на час;Навесить потолочный карниз 4шт ( бетон)
14159;14;Муж на час;Навесить потолочные карнизы с поворотниками 4 шт ,( бетон),повесить фото и картины (много)оплата почасовая
14161;14;Муж на час;Нужно сделать выключатель в проходной, повесить полки в ванной, и еще есть по мелочи работы
14163;14;Муж на час;Нужно сделать выключатель света, коротит, повесить полки в ванной и еще мелкой работы немного.
14165;14;Муж на час;Навесить потолочный карниз 4 шт( бетон), не горит люстра, повесить картину
14167;4;Сантехник;Профессиональная работа! по установке сантехник всего дома в общем !!!
14169;4;Сантехник;Установить котель и радиаторы
14173;48;Грузоперевозки;Посуды одноразовые, требуются ли грузчики: нет
14175;10;Электрик;Монтаж 7 потолочных светильников и 2 бра.
14177;61;Ремонт стиральных машин;Стиральная машина заблокировался
14181;29;Ремонт кровли;протечка крыши, установка водостока
14185;14;Муж на час;Починить ящики у шкафа. А именно: починить задвижки и посадить ящики на бегунок. Возможно задвижки нужно будет поменять.
14189;14;Муж на час;повесить картину, зеркало,часы и доску. нужна дрель и шурупы.
14191;14;Муж на час;Заменить пластиковые краны, которые перекрывают слив  на металлические.
14193;14;Муж на час;Нужно снять 2 люстры и повесить 3
14195;14;Муж на час;бьёт током посудомоечная машина.
14197;10;Электрик;бьёт током посудомоечная машина
14205;14;Муж на час;Навеска шкафов
14207;14;Муж на час;Просверлить 6 дырок дрелью
14209;14;Муж на час;Навесить полку в ванной
14211;61;Ремонт стиральных машин;вода не уходит
14213;61;Ремонт стиральных машин;Не крутится барабан в стиральной машине и не отжимает
14215;14;Муж на час;Прибить гардину
14217;14;Муж на час;Необходимо на 2 плитках вырезать отверстие для трубы
14219;10;Электрик;не работает электрическая плита
14221;10;Электрик;Ман не заводиться
14223;61;Ремонт стиральных машин;Здравствуйте!  У меня машинка не сливает
14225;48;Грузоперевозки;Пластиковые окна, требуются ли грузчики: нет
14229;48;Грузоперевозки;Диван и два кресла, требуются ли грузчики: да
14231;14;Муж на час;Навесить карниз и две люстры, установка спотов
14233;48;Грузоперевозки;Кровать стол, требуются ли грузчики: да
14235;14;Муж на час;Спинка кровати. Жалюзи и шкафы на кухне
14237;14;Муж на час;Установить дверь
14239;14;Муж на час;Установить дверь
14241;14;Муж на час;Установить дверь
14243;48;Грузоперевозки;Кровать 2 тумбы холодильник стиралка, требуются ли грузчики: да
14245;10;Электрик;Не горит свет в коридоре
14247;14;Муж на час;Повесить телевизор, повесить картины
14249;14;Муж на час;Повесить две маленькие картины и зеркало (стены гипсокартон) подсоединить розетку под тв
14251;14;Муж на час;Оторвалась гардина
14253;14;Муж на час;Собрать угловой кухонный диванчик после переезда, отремонтировать кровать, прикрутить ручки к кухонным шкафам
14255;61;Ремонт стиральных машин;Когда стираешь стиральная машина гудит
14259;14;Муж на час;Душ смеситель. Навеска зеркала крючки. Полотенца держатель и т. Д
14261;48;Грузоперевозки;Холодильник 1,5 метра. Вес примерно 40 кг., требуются ли грузчики: да
14263;10;Электрик;проверить электроплиту, подсоединить к розетке электродуховку, подключить телевизор
14265;14;Муж на час;Повесить карниз
14267;4;Сантехник;Диагностика канализации частного дома, устранение засора, создание ревизионного окошка,  возможно прокладка новой канализации.
14275;10;Электрик;Починить или снять стабилизатор
14279;48;Грузоперевозки;2  односпальные деревянные кровати, требуются ли грузчики: да
14281;48;Грузоперевозки;"2  односпальные деревянные кровати
2 этаж, требуются ли грузчики: да"
14283;59;Ремонт кондиционеров;прошу позвонить
14285;14;Муж на час;Надо вырезать отверстие в межкомнатной двери под гофру
14287;14;Муж на час;Здравствуйте, надо вырезать отверстие под гофру в межкомнатной двери.
14289;14;Муж на час;Повесить потолочный карниз
14291;59;Ремонт кондиционеров;Сломался кондиционер
14293;30;Натяжные потолки;Необходимо установить натяжные потолки примерно на 37 квадратов. Интересует стоимость. Потолок белый глянцевый
14295;14;Муж на час;Навеска мебельных шкафов
14301;61;Ремонт стиральных машин;Сломался холодильник
14303;14;Муж на час;Заменить кран в ванной 
14305;14;Муж на час;Навеска шкаф
14309;14;Муж на час;Замена смесителя в ванной
14313;61;Ремонт стиральных машин;Сломалась машинка
14315;14;Муж на час;отремонтировать шкаф, прикрутить спот, закрепить декор решетку радиатора
14317;61;Ремонт стиральных машин;Машинка шумит при отжиме. Занусси
14319;4;Сантехник;Замена картриджа в смесителе.
14321;14;Муж на час;Шланг стир машины 
14325;14;Муж на час;Восстановить кафельный короб и залевкасить дыру в стене
14329;59;Ремонт кондиционеров;установка кондиционера в комнату, кронштейн требуется
14331;10;Электрик;установка прожектаров, проверка на крыше проводки
14333;14;Муж на час;Частичное восстановление кафельного короба и левкас дыры в стене
14337;59;Ремонт кондиционеров;установка кондиционера
14343;14;Муж на час;Повесить карниз
14347;48;Грузоперевозки;Спалный гарнитур комплект,2 сандука. Всё упаковенный., требуются ли грузчики: нет
14349;14;Муж на час;Повесить кухонные шкафы, и подсоединить шланги к кухонной раковине
14351;4;Сантехник;Кран
14353;14;Муж на час;Штукатурка дверного проёма и закатка стены
14355;61;Ремонт стиральных машин;Протертость резинового кольца уплотнителя загрузочноно окна LGWD10480NP
14357;4;Сантехник;Установить сифон на раковине на кухне
14359;10;Электрик;Звонок не работает
14361;61;Ремонт стиральных машин;Здравствуйте! Стиральная машинка Индезит не заливает воду
14365;14;Муж на час;Навесить турник и полку, заменить веньиль
14367;10;Электрик;Сгорела розетка, за варочной поверхностью и духовым шкафом «мама-папа» кажется называется тройная. Надо купить такую же и заменить
14371;10;Электрик;не работает две розетки в спальне, и одна розетка в ванной комнате
14373;10;Электрик;Не работает розетки в спальне в количестве 2 (шт) и в ванной комнате одна розетка
14375;14;Муж на час;установка пластиковых наличников, с запилом в 45 градусов углорезом
14377;4;Сантехник;капает вода
14379;4;Сантехник;Перенос стиральной машины
14385;14;Муж на час;навеска картин, зеркала, люстр
14387;14;Муж на час;разные работы по дому
14389;14;Муж на час;Розетка, смеситель протекает, капает кран на кухне
14393;48;Грузоперевозки;Строительные материалы, требуются ли грузчики: нет
14395;48;Грузоперевозки;стенка горка и кухонный гарнитур, требуются ли грузчики: да
14397;14;Муж на час;прочистка канализации, навеска на трёх шурупах на бетонную стену
14399;14;Муж на час;прочистка канализации, навеска на трёх шурупах на бетонной стене
14401;61;Ремонт стиральных машин;Здравствуйте! Мне нужно подключить стиральную машинку
14407;61;Ремонт стиральных машин;Здравствуйте! Машинка не сливает воду
14417;61;Ремонт стиральных машин;Не сливает
14421;10;Электрик;замена спотов 3 штуки, и замена ламп на люстре
14423;48;Грузоперевозки;стол-книжка, 90*80*50, требуются ли грузчики: да
14427;10;Электрик;Установка люстры необходима
14431;48;Грузоперевозки;Лдсп 2 листа, нарезанные, требуются ли грузчики: нет
14433;14;Муж на час;Установить заркала и по мелочи
14435;10;Электрик;не работают 2 розетки, надо поменять. и установить вентилятор в ванной
14439;48;Грузоперевозки;старый паркет и доски, требуются ли грузчики: нет
14441;4;Сантехник;заменить крышки унитаза 2 шт
14445;10;Электрик;Добрый день! Необходимо установить 4 розетки на кухне в панельном доме, на кухне в 6 кв.
14449;10;Электрик;Выбило пробку. В половине дома нет света. Автомат не включается. Выключил все приборы не помогло. Провод в щитке, не входе в автомат немного обуглился
14451;10;Электрик;Проблема с разветкоробкой, искрит при включении холодильника
14453;10;Электрик;замена проводки
14457;10;Электрик;2 патронға энергия барма қалған
14461;10;Электрик;2 розетки не работают и в прихожей свет не выключается!
14463;10;Электрик;Навеска 2-х бра и одной люстры
14469;10;Электрик;Установить розетки
14471;10;Электрик;Установка люстры, замена проводов.
14473;14;Муж на час;прикрутить к стене железки
14475;28;Укладка кафельной плитки;Ремонт ванной комнаты. Новый кафель
14477;28;Укладка кафельной плитки;Ремонт ванной комнаты
14489;4;Сантехник;Зена стояков водопровода
14491;4;Сантехник;труба бежит в ванной
14499;4;Сантехник;Ремонт бачка унитаза
14501;10;Электрик;Устанавить в печку тэны
14503;14;Муж на час;Установка варочной плиты
14505;14;Муж на час;Кафель на террасе приклеить
14507;14;Муж на час;Кафель приклеить на террасе на улице
14509;14;Муж на час;Приклеить кафель на Терассе
14511;10;Электрик;Установить бра на стене
14515;48;Грузоперевозки;5 сумок Китай и 4 коробки, требуются ли грузчики: нет
14517;4;Сантехник;Замена труб горячей и холодной воды с чугуна на пластик или новый чугун.
14519;4;Сантехник;Замена сифона ванны
14521;14;Муж на час;Повесить потолочный гардин
14523;10;Электрик;Установка розетки. Проведение кабеля.
14525;10;Электрик;Необходим монтаж дополнительной розетки для кондиционера. Монолитный дом. Ремонт сделан.
14527;14;Муж на час;Добрый день, прибить 10-12м кабелегона, удлинить и проложить тв кабель в кабелегон. Придется проделать два отверстия в стенах.
14529;14;Муж на час;Вставить стекла
14531;14;Муж на час;Повесить картину
14533;14;Муж на час;По дому мелкий ремонт, вынести мебель в сад, заменить раковину. Требуется 2 человека 
14537;10;Электрик;Повреждение проводки
14539;10;Электрик;Замена розеток
14541;10;Электрик;Замена 1 розетки двойной, проверка остальных, ремонт электродуховки
14543;14;Муж на час;Мелкие работы по дому
14545;14;Муж на час;Поменять кран
14547;14;Муж на час;Кухня, внутренний ремонт. 10 м.кв.
14549;4;Сантехник;Заменить сифон Ина Кухне.
14551;10;Электрик;Нет света
14553;10;Электрик;Установка ванну вентилятор
14555;10;Электрик;Замена 4х полуюсный автомат
14557;4;Сантехник;Установка инсталляций
14559;10;Электрик;Духовка не выключается (включилась самопроизвольно). Выключение/включение автомата не помогает - она включается снова.
14561;10;Электрик;"Коротит где то
Нужно выявить"
14563;48;Грузоперевозки;5 метровый армаиур, требуются ли грузчики: нет
14565;4;Сантехник;Установить смеситель для ванной, закрепить держатель для душа, установить сифон для ванной
14567;10;Электрик;Поменят провод от столба до дома
14569;10;Электрик;Провести заземление для посуда мойку и стиралка
14571;61;Ремонт стиральных машин;Стиральная машина Zanussi, воду набирает, не крутит барабан
14573;4;Сантехник;Установка унитаза
14575;4;Сантехник;Прочистка канализации
14579;4;Сантехник;Установка раковины
14581;16;Сборка и ремонт мебели;Шифонердің төртінші бөлігін кесіп алып тастау керек
14585;61;Ремонт стиральных машин;Не работает холодильник
14587;61;Ремонт стиральных машин;Не включается стиральная машинка
14589;61;Ремонт стиральных машин;Заклинила
14591;4;Сантехник;Замена смесителя кухня
14601;61;Ремонт стиральных машин;Мигают все лампочки
14603;14;Муж на час;замена гнути згон 
14607;4;Сантехник;Устранить засор трубы, течет вода  из водопроводного крана на кухне
14609;10;Электрик;"1 двойная розетка подлежит ремонту, 1 двойная розетка не ""сидит"" в стене как положено, болтается, требуется зафиксировать как следует"
14611;14;Муж на час;повесить ковёр, приклеить пластиковую лепку под две люстры .
14613;61;Ремонт стиральных машин;Самсунг подтекает
14615;61;Ремонт стиральных машин;Lq сильно прыгает
14617;48;Грузоперевозки;Разобранную 2-хспальную кровать, требуются ли грузчики: нет
14619;61;Ремонт стиральных машин;Не греет воду
14621;61;Ремонт стиральных машин;Постоянно набирает воду
14623;4;Сантехник;Установка унитаза
14625;4;Сантехник;Установка раковины
14627;4;Сантехник;Срочно. Авария поломался кран
14629;4;Сантехник;Прочиска канализации
14631;14;Муж на час;Починить обеденный стул
14633;10;Электрик;Подчинить две розетки и светодиодовую лампочку
14635;4;Сантехник;Проблемы со смесителем
14637;4;Сантехник;насос не качает воду из емкости в дом
14639;14;Муж на час;1 карниз потолочный, 1 ролл штора, 1 зеркало в ванной комнате и кранштейнт для телевизора.
14645;4;Сантехник;Замена смесителя
14647;14;Муж на час;Мне нужно повесить сливы на крышу.снегостопы прикрутить
14649;48;Грузоперевозки;Кровать, уголок, гарнитур, требуются ли грузчики: да
14651;48;Грузоперевозки;Вещи и одеяло велосипед, требуются ли грузчики: нет
14653;14;Муж на час;ключ застрял в сетке паравого отопление
14655;14;Муж на час;ключ застрял в сетке паравого отопление
14657;4;Сантехник;Чистка канализации кухни в частном доме.
14659;14;Муж на час;Повесить потолочные гардины в зал и на балкон
14661;4;Сантехник;Засор трубы на кухне и смена прокладки
14663;10;Электрик;1. На кухне люстра горит неправильно все время из трех одна лампа не горит. а вторая мигает (это в моей квартире). 2. (квартира сестры) там надо срочно вентилятор в ванной починить или дело во включателе от вентилятора, желательно не позднее чем завт
14667;10;Электрик;Перестала включаться светильник потольчный
14669;14;Муж на час;Здравствуйте, Отвалился потолочный плинтус, нужно незаметно вернуть на место.
14671;16;Сборка и ремонт мебели;Изготовление туалетного столика с зеркалом для спальни. Это возможно. Фото есть. могу отправить
14673;14;Муж на час;Отвалился потолочный плинтус. Нужно незаметно вернуть на место.
14675;4;Сантехник;установка ванны
14677;14;Муж на час;По верх кафеля застелить дорожку и прикрепить
14679;14;Муж на час;По верх кафеля лестницы застелить ковровую дорожку и прикрепить
14683;14;Муж на час;Постелить ковровую дорожку на лестницу, закрепить.
14689;14;Муж на час;Прибить порог в ванной и плинтус в корридоре
14691;61;Ремонт стиральных машин;Перестала работать (не запускается) стиральная машина (автомат) LG. На панели постоянно горит (высвечивается) текст CL.
14695;10;Электрик;Замена розетки
14697;61;Ремонт стиральных машин;Плохо сливает воду, песок в барабане, плохо греет воду
14699;28;Укладка кафельной плитки;Нужно покрыть мелким кафелем небольшой участок около 0.5 кВ м на кухне
14703;4;Сантехник;Ванна начала протекать
14707;14;Муж на час;Нужен перфоратор, 4 отверстия, навеска вешалки в коридор
14711;14;Муж на час;повесить карниз (гардину)
